o_zone_id,d_zone_id,volume
1348,1913,10
1348,1915,10
1348,1919,10
1348,1920,10
1348,1923,10
1354,47,10
1354,66,10
1354,67,10
1354,68,10
1354,70,10
1354,73,10
1354,77,10
1354,86,10
1354,87,10
1354,88,10
1354,90,10
1354,96,10
1354,97,10
1354,98,10
1354,99,10
1354,102,10
1354,103,10
1354,105,10
1354,106,10
1354,167,10
1354,231,10
1354,248,10
1354,249,10
1354,392,10
1354,496,10
1354,499,10
1354,501,10
1354,515,10
1354,529,10
1354,532,10
1354,547,10
1354,548,10
1354,558,10
1354,562,10
1354,563,10
1354,584,10
1354,613,10
1354,614,10
1354,655,10
1354,660,10
1354,661,10
1354,666,10
1354,668,10
1354,679,10
1354,684,10
1354,687,10
1354,751,10
1354,758,10
1354,785,10
1354,786,10
1354,796,10
1354,815,10
1354,828,10
1354,829,10
1354,830,10
1354,857,10
1354,863,10
1354,864,10
1354,868,10
1354,869,10
1354,878,10
1354,880,10
1354,913,10
1354,925,10
1354,956,10
1354,966,10
1354,973,10
1354,980,10
1354,1010,10
1354,1012,10
1354,1017,10
1354,1026,10
1354,1160,10
1354,1164,10
1354,1166,10
1354,1211,10
1354,1246,10
1354,1253,10
1354,1270,10
1354,1272,10
1354,1273,10
1354,1274,10
1354,1276,10
1354,1319,10
1354,1324,10
1354,1330,10
1354,1348,10
1354,1369,10
1354,1382,10
1354,1383,10
1354,1389,10
1354,1397,10
1354,1399,10
1354,1415,10
1354,1416,10
1354,1450,10
1354,1451,10
1354,1452,10
1354,1453,10
1354,1454,10
1354,1455,10
1354,1456,10
1354,1462,10
1354,1463,10
1354,1500,10
1354,1518,10
1354,1519,10
1354,1528,10
1354,1529,10
1354,1531,10
1354,1545,10
1354,1547,10
1354,1548,10
1354,1549,10
1354,1555,10
1354,1556,10
1354,1557,10
1354,1558,10
1354,1559,10
1354,1562,10
1354,1564,10
1354,1565,10
1354,1566,10
1354,1570,10
1354,1573,10
1354,1577,10
1354,1581,10
1354,1584,10
1354,1589,10
1354,1650,10
1354,1659,10
1354,1663,10
1354,1673,10
1354,1703,10
1354,1706,10
1354,1707,10
1354,1708,10
1354,1720,10
1354,1726,10
1354,1800,10
1354,1833,10
1354,1846,10
1354,1866,10
1354,1867,10
1354,1868,10
1354,1875,10
1354,1876,10
1354,1879,10
1354,1885,10
1354,1896,10
1354,1897,10
1354,1898,10
1354,1900,10
1354,1911,10
1354,1912,10
1354,1913,10
1354,1915,10
1354,1919,10
1354,1920,10
1354,1923,10
1369,47,10
1369,66,10
1369,67,10
1369,68,10
1369,70,10
1369,73,10
1369,77,10
1369,86,10
1369,87,10
1369,88,10
1369,90,10
1369,96,10
1369,97,10
1369,98,10
1369,99,10
1369,102,10
1369,103,10
1369,105,10
1369,106,10
1369,167,10
1369,231,10
1369,248,10
1369,249,10
1369,392,10
1369,496,10
1369,499,10
1369,501,10
1369,515,10
1369,529,10
1369,532,10
1369,547,10
1369,548,10
1369,558,10
1369,562,10
1369,563,10
1369,584,10
1369,613,10
1369,614,10
1369,655,10
1369,660,10
1369,661,10
1369,666,10
1369,668,10
1369,679,10
1369,684,10
1369,687,10
1369,751,10
1369,758,10
1369,785,10
1369,786,10
1369,796,10
1369,815,10
1369,828,10
1369,829,10
1369,830,10
1369,857,10
1369,863,10
1369,864,10
1369,868,10
1369,869,10
1369,878,10
1369,880,10
1369,913,10
1369,925,10
1369,956,10
1369,966,10
1369,973,10
1369,980,10
1369,1010,10
1369,1012,10
1369,1017,10
1369,1026,10
1369,1160,10
1369,1164,10
1369,1166,10
1369,1211,10
1369,1246,10
1369,1253,10
1369,1270,10
1369,1272,10
1369,1273,10
1369,1274,10
1369,1276,10
1369,1319,10
1369,1324,10
1369,1330,10
1369,1348,10
1369,1354,10
1369,1382,10
1369,1383,10
1369,1389,10
1369,1397,10
1369,1399,10
1369,1415,10
1369,1416,10
1369,1450,10
1369,1451,10
1369,1452,10
1369,1453,10
1369,1454,10
1369,1455,10
1369,1456,10
1369,1462,10
1369,1463,10
1369,1500,10
1369,1518,10
1369,1519,10
1369,1528,10
1369,1529,10
1369,1531,10
1369,1545,10
1369,1547,10
1369,1548,10
1369,1549,10
1369,1555,10
1369,1556,10
1369,1557,10
1369,1558,10
1369,1559,10
1369,1562,10
1369,1564,10
1369,1565,10
1369,1566,10
1369,1570,10
1369,1573,10
1369,1577,10
1369,1581,10
1369,1584,10
1369,1589,10
1369,1650,10
1369,1659,10
1369,1663,10
1369,1673,10
1369,1703,10
1369,1706,10
1369,1707,10
1369,1708,10
1369,1720,10
1369,1726,10
1369,1800,10
1369,1833,10
1369,1846,10
1369,1866,10
1369,1867,10
1369,1868,10
1369,1875,10
1369,1876,10
1369,1879,10
1369,1885,10
1369,1896,10
1369,1897,10
1369,1898,10
1369,1900,10
1369,1911,10
1369,1912,10
1369,1913,10
1369,1915,10
1369,1919,10
1369,1920,10
1369,1923,10
1382,47,10
1382,66,10
1382,67,10
1382,68,10
1382,70,10
1382,73,10
1382,77,10
1382,86,10
1382,87,10
1382,88,10
1382,90,10
1382,96,10
1382,97,10
1382,98,10
1382,99,10
1382,102,10
1382,103,10
1382,105,10
1382,106,10
1382,167,10
1382,231,10
1382,248,10
1382,249,10
1382,392,10
1382,496,10
1382,499,10
1382,501,10
1382,515,10
1382,529,10
1382,532,10
1382,547,10
1382,548,10
1382,558,10
1382,562,10
1382,563,10
1382,584,10
1382,613,10
1382,614,10
1382,655,10
1382,660,10
1382,661,10
1382,666,10
1382,668,10
1382,679,10
1382,684,10
1382,687,10
1382,751,10
1382,758,10
1382,785,10
1382,786,10
1382,796,10
1382,815,10
1382,828,10
1382,829,10
1382,830,10
1382,857,10
1382,863,10
1382,864,10
1382,868,10
1382,869,10
1382,878,10
1382,880,10
1382,913,10
1382,925,10
1382,956,10
1382,966,10
1382,973,10
1382,980,10
1382,1010,10
1382,1012,10
1382,1017,10
1382,1026,10
1382,1160,10
1382,1164,10
1382,1166,10
1382,1211,10
1382,1246,10
1382,1253,10
1382,1270,10
1382,1272,10
1382,1273,10
1382,1274,10
1382,1276,10
1382,1319,10
1382,1324,10
1382,1330,10
1382,1348,10
1382,1354,10
1382,1369,10
1382,1383,10
1382,1389,10
1382,1397,10
1382,1399,10
1382,1415,10
1382,1416,10
1382,1450,10
1382,1451,10
1382,1452,10
1382,1453,10
1382,1454,10
1382,1455,10
1382,1456,10
1382,1462,10
1382,1463,10
1382,1500,10
1382,1518,10
1382,1519,10
1382,1528,10
1382,1529,10
1382,1531,10
1382,1545,10
1382,1547,10
1382,1548,10
1382,1549,10
1382,1555,10
1382,1556,10
1382,1557,10
1382,1558,10
1382,1559,10
1382,1562,10
1382,1564,10
1382,1565,10
1382,1566,10
1382,1570,10
1382,1573,10
1382,1577,10
1382,1581,10
1382,1584,10
1382,1589,10
1382,1650,10
1382,1659,10
1382,1663,10
1382,1673,10
1382,1703,10
1382,1706,10
1382,1707,10
1382,1708,10
1382,1720,10
1382,1726,10
1382,1800,10
1382,1833,10
1382,1846,10
1382,1866,10
1382,1867,10
1382,1868,10
1382,1875,10
1382,1876,10
1382,1879,10
1382,1885,10
1382,1896,10
1382,1897,10
1382,1898,10
1382,1900,10
1382,1911,10
1382,1912,10
1382,1913,10
1382,1915,10
1382,1919,10
1382,1920,10
1382,1923,10
1383,47,10
1383,66,10
1383,67,10
1383,68,10
1383,70,10
1383,73,10
1383,77,10
1383,86,10
1383,87,10
1383,88,10
1383,90,10
1383,96,10
1383,97,10
1383,98,10
1383,99,10
1383,102,10
1383,103,10
1383,105,10
1383,106,10
1383,167,10
1383,231,10
1383,248,10
1383,249,10
1383,392,10
1383,496,10
1383,499,10
1383,501,10
1383,515,10
1383,529,10
1383,532,10
1383,547,10
1383,548,10
1383,558,10
1383,562,10
1383,563,10
1383,584,10
1383,613,10
1383,614,10
1383,655,10
1383,660,10
1383,661,10
1383,666,10
1383,668,10
1383,679,10
1383,684,10
1383,687,10
1383,751,10
1383,758,10
1383,785,10
1383,786,10
1383,796,10
1383,815,10
1383,828,10
1383,829,10
1383,830,10
1383,857,10
1383,863,10
1383,864,10
1383,868,10
1383,869,10
1383,878,10
1383,880,10
1383,913,10
1383,925,10
1383,956,10
1383,966,10
1383,973,10
1383,980,10
1383,1010,10
1383,1012,10
1383,1017,10
1383,1026,10
1383,1160,10
1383,1164,10
1383,1166,10
1383,1211,10
1383,1246,10
1383,1253,10
1383,1270,10
1383,1272,10
1383,1273,10
1383,1274,10
1383,1276,10
1383,1319,10
1383,1324,10
1383,1330,10
1383,1348,10
1383,1354,10
1383,1369,10
1383,1382,10
1383,1389,10
1383,1397,10
1383,1399,10
1383,1415,10
1383,1416,10
1383,1450,10
1383,1451,10
1383,1452,10
1383,1453,10
1383,1454,10
1383,1455,10
1383,1456,10
1383,1462,10
1383,1463,10
1383,1500,10
1383,1518,10
1383,1519,10
1383,1528,10
1383,1529,10
1383,1531,10
1383,1545,10
1383,1547,10
1383,1548,10
1383,1549,10
1383,1555,10
1383,1556,10
1383,1557,10
1383,1558,10
1383,1559,10
1383,1562,10
1383,1564,10
1383,1565,10
1383,1566,10
1383,1570,10
1383,1573,10
1383,1577,10
1383,1581,10
1383,1584,10
1383,1589,10
1383,1650,10
1383,1659,10
1383,1663,10
1383,1673,10
1383,1703,10
1383,1706,10
1383,1707,10
1383,1708,10
1383,1720,10
1383,1726,10
1383,1800,10
1383,1833,10
1383,1846,10
1383,1866,10
1383,1867,10
1383,1868,10
1383,1875,10
1383,1876,10
1383,1879,10
1383,1885,10
1383,1896,10
1383,1897,10
1383,1898,10
1383,1900,10
1383,1911,10
1383,1912,10
1383,1913,10
1383,1915,10
1383,1919,10
1383,1920,10
1383,1923,10
1389,47,10
1389,66,10
1389,67,10
1389,68,10
1389,70,10
1389,73,10
1389,77,10
1389,86,10
1389,87,10
1389,88,10
1389,90,10
1389,96,10
1389,97,10
1389,98,10
1389,99,10
1389,102,10
1389,103,10
1389,105,10
1389,106,10
1389,167,10
1389,231,10
1389,248,10
1389,249,10
1389,392,10
1389,496,10
1389,499,10
1389,501,10
1389,515,10
1389,529,10
1389,532,10
1389,547,10
1389,548,10
1389,558,10
1389,562,10
1389,563,10
1389,584,10
1389,613,10
1389,614,10
1389,655,10
1389,660,10
1389,661,10
1389,666,10
1389,668,10
1389,679,10
1389,684,10
1389,687,10
1389,751,10
1389,758,10
1389,785,10
1389,786,10
1389,796,10
1389,815,10
1389,828,10
1389,829,10
1389,830,10
1389,857,10
1389,863,10
1389,864,10
1389,868,10
1389,869,10
1389,878,10
1389,880,10
1389,913,10
1389,925,10
1389,956,10
1389,966,10
1389,973,10
1389,980,10
1389,1010,10
1389,1012,10
1389,1017,10
1389,1026,10
1389,1160,10
1389,1164,10
1389,1166,10
1389,1211,10
1389,1246,10
1389,1253,10
1389,1270,10
1389,1272,10
1389,1273,10
1389,1274,10
1389,1276,10
1389,1319,10
1389,1324,10
1389,1330,10
1389,1348,10
1389,1354,10
1389,1369,10
1389,1382,10
1389,1383,10
1389,1397,10
1389,1399,10
1389,1415,10
1389,1416,10
1389,1450,10
1389,1451,10
1389,1452,10
1389,1453,10
1389,1454,10
1389,1455,10
1389,1456,10
1389,1462,10
1389,1463,10
1389,1500,10
1389,1518,10
1389,1519,10
1389,1528,10
1389,1529,10
1389,1531,10
1389,1545,10
1389,1547,10
1389,1548,10
1389,1549,10
1389,1555,10
1389,1556,10
1389,1557,10
1389,1558,10
1389,1559,10
1389,1562,10
1389,1564,10
1389,1565,10
1389,1566,10
1389,1570,10
1389,1573,10
1389,1577,10
1389,1581,10
1389,1584,10
1389,1589,10
1389,1650,10
1389,1659,10
1389,1663,10
1389,1673,10
1389,1703,10
1389,1706,10
1389,1707,10
1389,1708,10
1389,1720,10
1389,1726,10
1389,1800,10
1389,1833,10
1389,1846,10
1389,1866,10
1389,1867,10
1389,1868,10
1389,1875,10
1389,1876,10
1389,1879,10
1389,1885,10
1389,1896,10
1389,1897,10
1389,1898,10
1389,1900,10
1389,1911,10
1389,1912,10
1389,1913,10
1389,1915,10
1389,1919,10
1389,1920,10
1389,1923,10
1397,47,10
1397,66,10
1397,67,10
1397,68,10
1397,70,10
1397,73,10
1397,77,10
1397,86,10
1397,87,10
1397,88,10
1397,90,10
1397,96,10
1397,97,10
1397,98,10
1397,99,10
1397,102,10
1397,103,10
1397,105,10
1397,106,10
1397,167,10
1397,231,10
1397,248,10
1397,249,10
1397,392,10
1397,496,10
1397,499,10
1397,501,10
1397,515,10
1397,529,10
1397,532,10
1397,547,10
1397,548,10
1397,558,10
1397,562,10
1397,563,10
1397,584,10
1397,613,10
1397,614,10
1397,655,10
1397,660,10
1397,661,10
1397,666,10
1397,668,10
1397,679,10
1397,684,10
1397,687,10
1397,751,10
1397,758,10
1397,785,10
1397,786,10
1397,796,10
1397,815,10
1397,828,10
1397,829,10
1397,830,10
1397,857,10
1397,863,10
1397,864,10
1397,868,10
1397,869,10
1397,878,10
1397,880,10
1397,913,10
1397,925,10
1397,956,10
1397,966,10
1397,973,10
1397,980,10
1397,1010,10
1397,1012,10
1397,1017,10
1397,1026,10
1397,1160,10
1397,1164,10
1397,1166,10
1397,1211,10
1397,1246,10
1397,1253,10
1397,1270,10
1397,1272,10
1397,1273,10
1397,1274,10
1397,1276,10
1397,1319,10
1397,1324,10
1397,1330,10
1397,1348,10
1397,1354,10
1397,1369,10
1397,1382,10
1397,1383,10
1397,1389,10
1397,1399,10
1397,1415,10
1397,1416,10
1397,1450,10
1397,1451,10
1397,1452,10
1397,1453,10
1397,1454,10
1397,1455,10
1397,1456,10
1397,1462,10
1397,1463,10
1397,1500,10
1397,1518,10
1397,1519,10
1397,1528,10
1397,1529,10
1397,1531,10
1397,1545,10
1397,1547,10
1397,1548,10
1397,1549,10
1397,1555,10
1397,1556,10
1397,1557,10
1397,1558,10
1397,1559,10
1397,1562,10
1397,1564,10
1397,1565,10
1397,1566,10
1397,1570,10
1397,1573,10
1397,1577,10
1397,1581,10
1397,1584,10
1397,1589,10
1397,1650,10
1397,1659,10
1397,1663,10
1397,1673,10
1397,1703,10
1397,1706,10
1397,1707,10
1397,1708,10
1397,1720,10
1397,1726,10
1397,1800,10
1397,1833,10
1397,1846,10
1397,1866,10
1397,1867,10
1397,1868,10
1397,1875,10
1397,1876,10
1397,1879,10
1397,1885,10
1397,1896,10
1397,1897,10
1397,1898,10
1397,1900,10
1397,1911,10
1397,1912,10
1397,1913,10
1397,1915,10
1397,1919,10
1397,1920,10
1397,1923,10
1399,47,10
1399,66,10
1399,67,10
1399,68,10
1399,70,10
1399,73,10
1399,77,10
1399,86,10
1399,87,10
1399,88,10
1399,90,10
1399,96,10
1399,97,10
1399,98,10
1399,99,10
1399,102,10
1399,103,10
1399,105,10
1399,106,10
1399,167,10
1399,231,10
1399,248,10
1399,249,10
1399,392,10
1399,496,10
1399,499,10
1399,501,10
1399,515,10
1399,529,10
1399,532,10
1399,547,10
1399,548,10
1399,558,10
1399,562,10
1399,563,10
1399,584,10
1399,613,10
1399,614,10
1399,655,10
1399,660,10
1399,661,10
1399,666,10
1399,668,10
1399,679,10
1399,684,10
1399,687,10
1399,751,10
1399,758,10
1399,785,10
1399,786,10
1399,796,10
1399,815,10
1399,828,10
1399,829,10
1399,830,10
1399,857,10
1399,863,10
1399,864,10
1399,868,10
1399,869,10
1399,878,10
1399,880,10
1399,913,10
1399,925,10
1399,956,10
1399,966,10
1399,973,10
1399,980,10
1399,1010,10
1399,1012,10
1399,1017,10
1399,1026,10
1399,1160,10
1399,1164,10
1399,1166,10
1399,1211,10
1399,1246,10
1399,1253,10
1399,1270,10
1399,1272,10
1399,1273,10
1399,1274,10
1399,1276,10
1399,1319,10
1399,1324,10
1399,1330,10
1399,1348,10
1399,1354,10
1399,1369,10
1399,1382,10
1399,1383,10
1399,1389,10
1399,1397,10
1399,1415,10
1399,1416,10
1399,1450,10
1399,1451,10
1399,1452,10
1399,1453,10
1399,1454,10
1399,1455,10
1399,1456,10
1399,1462,10
1399,1463,10
1399,1500,10
1399,1518,10
1399,1519,10
1399,1528,10
1399,1529,10
1399,1531,10
1399,1545,10
1399,1547,10
1399,1548,10
1399,1549,10
1399,1555,10
1399,1556,10
1399,1557,10
1399,1558,10
1399,1559,10
1399,1562,10
1399,1564,10
1399,1565,10
1399,1566,10
1399,1570,10
1399,1573,10
1399,1577,10
1399,1581,10
1399,1584,10
1399,1589,10
1399,1650,10
1399,1659,10
1399,1663,10
1399,1673,10
1399,1703,10
1399,1706,10
1399,1707,10
1399,1708,10
1399,1720,10
1399,1726,10
1399,1800,10
1399,1833,10
1399,1846,10
1399,1866,10
1399,1867,10
1399,1868,10
1399,1875,10
1399,1876,10
1399,1879,10
1399,1885,10
1399,1896,10
1399,1897,10
1399,1898,10
1399,1900,10
1399,1911,10
1399,1912,10
1399,1913,10
1399,1915,10
1399,1919,10
1399,1920,10
1399,1923,10
1415,47,10
1415,66,10
1415,67,10
1415,68,10
1415,70,10
1415,73,10
1415,77,10
1415,86,10
1415,87,10
1415,88,10
1415,90,10
1415,96,10
1415,97,10
1415,98,10
1415,99,10
1415,102,10
1415,103,10
1415,105,10
1415,106,10
1415,167,10
1415,231,10
1415,248,10
1415,249,10
1415,392,10
1415,496,10
1415,499,10
1415,501,10
1415,515,10
1415,529,10
1415,532,10
1415,547,10
1415,548,10
1415,558,10
1415,562,10
1415,563,10
1415,584,10
1415,613,10
1415,614,10
1415,655,10
1415,660,10
1415,661,10
1415,666,10
1415,668,10
1415,679,10
1415,684,10
1415,687,10
1415,751,10
1415,758,10
1415,785,10
1415,786,10
1415,796,10
1415,815,10
1415,828,10
1415,829,10
1415,830,10
1415,857,10
1415,863,10
1415,864,10
1415,868,10
1415,869,10
1415,878,10
1415,880,10
1415,913,10
1415,925,10
1415,956,10
1415,966,10
1415,973,10
1415,980,10
1415,1010,10
1415,1012,10
1415,1017,10
1415,1026,10
1415,1160,10
1415,1164,10
1415,1166,10
1415,1211,10
1415,1246,10
1415,1253,10
1415,1270,10
1415,1272,10
1415,1273,10
1415,1274,10
1415,1276,10
1415,1319,10
1415,1324,10
1415,1330,10
1415,1348,10
1415,1354,10
1415,1369,10
1415,1382,10
1415,1383,10
1415,1389,10
1415,1397,10
1415,1399,10
1415,1416,10
1415,1450,10
1415,1451,10
1415,1452,10
1415,1453,10
1415,1454,10
1415,1455,10
1415,1456,10
1415,1462,10
1415,1463,10
1415,1500,10
1415,1518,10
1415,1519,10
1415,1528,10
1415,1529,10
1415,1531,10
1415,1545,10
1415,1547,10
1415,1548,10
1415,1549,10
1415,1555,10
1415,1556,10
1415,1557,10
1415,1558,10
1415,1559,10
1415,1562,10
1415,1564,10
1415,1565,10
1415,1566,10
1415,1570,10
1415,1573,10
1415,1577,10
1415,1581,10
1415,1584,10
1415,1589,10
1415,1650,10
1415,1659,10
1415,1663,10
1415,1673,10
1415,1703,10
1415,1706,10
1415,1707,10
1415,1708,10
1415,1720,10
1415,1726,10
1415,1800,10
1415,1833,10
1415,1846,10
1415,1866,10
1415,1867,10
1415,1868,10
1415,1875,10
1415,1876,10
1415,1879,10
1415,1885,10
1415,1896,10
1415,1897,10
1415,1898,10
1415,1900,10
1415,1911,10
1415,1912,10
1415,1913,10
1415,1915,10
1415,1919,10
1415,1920,10
1415,1923,10
1416,47,10
1416,66,10
1416,67,10
1416,68,10
1416,70,10
1416,73,10
1416,77,10
1416,86,10
1416,87,10
1416,88,10
1416,90,10
1416,96,10
1416,97,10
1416,98,10
1416,99,10
1416,102,10
1416,103,10
1416,105,10
1416,106,10
1416,167,10
1416,231,10
1416,248,10
1416,249,10
1416,392,10
1416,496,10
1416,499,10
1416,501,10
1416,515,10
1416,529,10
1416,532,10
1416,547,10
1416,548,10
1416,558,10
1416,562,10
1416,563,10
1416,584,10
1416,613,10
1416,614,10
1416,655,10
1416,660,10
1416,661,10
1416,666,10
1416,668,10
1416,679,10
1416,684,10
1416,687,10
1416,751,10
1416,758,10
1416,785,10
1416,786,10
1416,796,10
1416,815,10
1416,828,10
1416,829,10
1416,830,10
1416,857,10
1416,863,10
1416,864,10
1416,868,10
1416,869,10
1416,878,10
1416,880,10
1416,913,10
1416,925,10
1416,956,10
1416,966,10
1416,973,10
1416,980,10
1416,1010,10
1416,1012,10
1416,1017,10
1416,1026,10
1416,1160,10
1416,1164,10
1416,1166,10
1416,1211,10
1416,1246,10
1416,1253,10
1416,1270,10
1416,1272,10
1416,1273,10
1416,1274,10
1416,1276,10
1416,1319,10
1416,1324,10
1416,1330,10
1416,1348,10
1416,1354,10
1416,1369,10
1416,1382,10
1416,1383,10
1416,1389,10
1416,1397,10
1416,1399,10
1416,1415,10
1416,1450,10
1416,1451,10
1416,1452,10
1416,1453,10
1416,1454,10
1416,1455,10
1416,1456,10
1416,1462,10
1416,1463,10
1416,1500,10
1416,1518,10
1416,1519,10
1416,1528,10
1416,1529,10
1416,1531,10
1416,1545,10
1416,1547,10
1416,1548,10
1416,1549,10
1416,1555,10
1416,1556,10
1416,1557,10
1416,1558,10
1416,1559,10
1416,1562,10
1416,1564,10
1416,1565,10
1416,1566,10
1416,1570,10
1416,1573,10
1416,1577,10
1416,1581,10
1416,1584,10
1416,1589,10
1416,1650,10
1416,1659,10
1416,1663,10
1416,1673,10
1416,1703,10
1416,1706,10
1416,1707,10
1416,1708,10
1416,1720,10
1416,1726,10
1416,1800,10
1416,1833,10
1416,1846,10
1416,1866,10
1416,1867,10
1416,1868,10
1416,1875,10
1416,1876,10
1416,1879,10
1416,1885,10
1416,1896,10
1416,1897,10
1416,1898,10
1416,1900,10
1416,1911,10
1416,1912,10
1416,1913,10
1416,1915,10
1416,1919,10
1416,1920,10
1416,1923,10
1450,47,10
1450,66,10
1450,67,10
1450,68,10
1450,70,10
1450,73,10
1450,77,10
1450,86,10
1450,87,10
1450,88,10
1450,90,10
1450,96,10
1450,97,10
1450,98,10
1450,99,10
1450,102,10
1450,103,10
1450,105,10
1450,106,10
1450,167,10
1450,231,10
1450,248,10
1450,249,10
1450,392,10
1450,496,10
1450,499,10
1450,501,10
1450,515,10
1450,529,10
1450,532,10
1450,547,10
1450,548,10
1450,558,10
1450,562,10
1450,563,10
1450,584,10
1450,613,10
1450,614,10
1450,655,10
1450,660,10
1450,661,10
1450,666,10
1450,668,10
1450,679,10
1450,684,10
1450,687,10
1450,751,10
1450,758,10
1450,785,10
1450,786,10
1450,796,10
1450,815,10
1450,828,10
1450,829,10
1450,830,10
1450,857,10
1450,863,10
1450,864,10
1450,868,10
1450,869,10
1450,878,10
1450,880,10
1450,913,10
1450,925,10
1450,956,10
1450,966,10
1450,973,10
1450,980,10
1450,1010,10
1450,1012,10
1450,1017,10
1450,1026,10
1450,1160,10
1450,1164,10
1450,1166,10
1450,1211,10
1450,1246,10
1450,1253,10
1450,1270,10
1450,1272,10
1450,1273,10
1450,1274,10
1450,1276,10
1450,1319,10
1450,1324,10
1450,1330,10
1450,1348,10
1450,1354,10
1450,1369,10
1450,1382,10
1450,1383,10
1450,1389,10
1450,1397,10
1450,1399,10
1450,1415,10
1450,1416,10
1450,1451,10
1450,1452,10
1450,1453,10
1450,1454,10
1450,1455,10
1450,1456,10
1450,1462,10
1450,1463,10
1450,1500,10
1450,1518,10
1450,1519,10
1450,1528,10
1450,1529,10
1450,1531,10
1450,1545,10
1450,1547,10
1450,1548,10
1450,1549,10
1450,1555,10
1450,1556,10
1450,1557,10
1450,1558,10
1450,1559,10
1450,1562,10
1450,1564,10
1450,1565,10
1450,1566,10
1450,1570,10
1450,1573,10
1450,1577,10
1450,1581,10
1450,1584,10
1450,1589,10
1450,1650,10
1450,1659,10
1450,1663,10
1450,1673,10
1450,1703,10
1450,1706,10
1450,1707,10
1450,1708,10
1450,1720,10
1450,1726,10
1450,1800,10
1450,1833,10
1450,1846,10
1450,1866,10
1450,1867,10
1450,1868,10
1450,1875,10
1450,1876,10
1450,1879,10
1450,1885,10
1450,1896,10
1450,1897,10
1450,1898,10
1450,1900,10
1450,1911,10
1450,1912,10
1450,1913,10
1450,1915,10
1450,1919,10
1450,1920,10
1450,1923,10
1451,47,10
1451,66,10
1451,67,10
1451,68,10
1451,70,10
1451,73,10
1451,77,10
1451,86,10
1451,87,10
1451,88,10
1451,90,10
1451,96,10
1451,97,10
1451,98,10
1451,99,10
1451,102,10
1451,103,10
1451,105,10
1451,106,10
1451,167,10
1451,231,10
1451,248,10
1451,249,10
1451,392,10
1451,496,10
1451,499,10
1451,501,10
1451,515,10
1451,529,10
1451,532,10
1451,547,10
1451,548,10
1451,558,10
1451,562,10
1451,563,10
1451,584,10
1451,613,10
1451,614,10
1451,655,10
1451,660,10
1451,661,10
1451,666,10
1451,668,10
1451,679,10
1451,684,10
1451,687,10
1451,751,10
1451,758,10
1451,785,10
1451,786,10
1451,796,10
1451,815,10
1451,828,10
1451,829,10
1451,830,10
1451,857,10
1451,863,10
1451,864,10
1451,868,10
1451,869,10
1451,878,10
1451,880,10
1451,913,10
1451,925,10
1451,956,10
1451,966,10
1451,973,10
1451,980,10
1451,1010,10
1451,1012,10
1451,1017,10
1451,1026,10
1451,1160,10
1451,1164,10
1451,1166,10
1451,1211,10
1451,1246,10
1451,1253,10
1451,1270,10
1451,1272,10
1451,1273,10
1451,1274,10
1451,1276,10
1451,1319,10
1451,1324,10
1451,1330,10
1451,1348,10
1451,1354,10
1451,1369,10
1451,1382,10
1451,1383,10
1451,1389,10
1451,1397,10
1451,1399,10
1451,1415,10
1451,1416,10
1451,1450,10
1451,1452,10
1451,1453,10
1451,1454,10
1451,1455,10
1451,1456,10
1451,1462,10
1451,1463,10
1451,1500,10
1451,1518,10
1451,1519,10
1451,1528,10
1451,1529,10
1451,1531,10
1451,1545,10
1451,1547,10
1451,1548,10
1451,1549,10
1451,1555,10
1451,1556,10
1451,1557,10
1451,1558,10
1451,1559,10
1451,1562,10
1451,1564,10
1451,1565,10
1451,1566,10
1451,1570,10
1451,1573,10
1451,1577,10
1451,1581,10
1451,1584,10
1451,1589,10
1451,1650,10
1451,1659,10
1451,1663,10
1451,1673,10
1451,1703,10
1451,1706,10
1451,1707,10
1451,1708,10
1451,1720,10
1451,1726,10
1451,1800,10
1451,1833,10
1451,1846,10
1451,1866,10
1451,1867,10
1451,1868,10
1451,1875,10
1451,1876,10
1451,1879,10
1451,1885,10
1451,1896,10
1451,1897,10
1451,1898,10
1451,1900,10
1451,1911,10
1451,1912,10
1451,1913,10
1451,1915,10
1451,1919,10
1451,1920,10
1451,1923,10
1452,47,10
1452,66,10
1452,67,10
1452,68,10
1452,70,10
1452,73,10
1452,77,10
1452,86,10
1452,87,10
1452,88,10
1452,90,10
1452,96,10
1452,97,10
1452,98,10
1452,99,10
1452,102,10
1452,103,10
1452,105,10
1452,106,10
1452,167,10
1452,231,10
1452,248,10
1452,249,10
1452,392,10
1452,496,10
1452,499,10
1452,501,10
1452,515,10
1452,529,10
1452,532,10
1452,547,10
1452,548,10
1452,558,10
1452,562,10
1452,563,10
1452,584,10
1452,613,10
1452,614,10
1452,655,10
1452,660,10
1452,661,10
1452,666,10
1452,668,10
1452,679,10
1452,684,10
1452,687,10
1452,751,10
1452,758,10
1452,785,10
1452,786,10
1452,796,10
1452,815,10
1452,828,10
1452,829,10
1452,830,10
1452,857,10
1452,863,10
1452,864,10
1452,868,10
1452,869,10
1452,878,10
1452,880,10
1452,913,10
1452,925,10
1452,956,10
1452,966,10
1452,973,10
1452,980,10
1452,1010,10
1452,1012,10
1452,1017,10
1452,1026,10
1452,1160,10
1452,1164,10
1452,1166,10
1452,1211,10
1452,1246,10
1452,1253,10
1452,1270,10
1452,1272,10
1452,1273,10
1452,1274,10
1452,1276,10
1452,1319,10
